VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
312,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
313,105,-1.000000238418579,8.88178499109464e-17,-4.000000476837158,0.6000000238418579,0.9000000357627869
314,94,-1.000000238418579,6.661338412448735e-17,-3.0,0.6000000238418579,0.800000011920929
315,82,0.0,4.44089183380283e-17,-1.9999998807907104,0.5,0.699999988079071
316,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
317,94,-1.000000238418579,6.661338412448735e-17,-3.0,0.6000000238418579,0.800000011920929
318,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
319,116,-1.000000238418579,1.1102230246251565e-16,-5.0,0.6000000238418579,1.0
320,105,-1.000000238418579,8.88178499109464e-17,-4.000000476837158,0.6000000238418579,0.9000000357627869
321,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
322,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
323,105,-1.000000238418579,8.88178499109464e-17,-4.000000476837158,0.6000000238418579,0.9000000357627869
324,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
325,115,0.0,1.1102230246251565e-16,-5.0,0.5,1.0
326,116,-1.000000238418579,1.1102230246251565e-16,-5.0,0.6000000238418579,1.0
327,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
328,115,0.0,1.1102230246251565e-16,-5.0,0.5,1.0
329,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
330,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
331,114,0.9999999403953552,1.1102230246251565e-16,-5.0,0.4000000059604645,1.0
332,115,0.0,1.1102230246251565e-16,-5.0,0.5,1.0
333,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
334,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
335,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
336,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
337,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
338,104,0.0,8.88178499109464e-17,-4.000000476837158,0.5,0.9000000357627869
339,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
340,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
341,82,0.0,4.44089183380283e-17,-1.9999998807907104,0.5,0.699999988079071
342,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
343,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
344,93,0.0,6.661338412448735e-17,-3.0,0.5,0.800000011920929
345,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
346,82,0.0,4.44089183380283e-17,-1.9999998807907104,0.5,0.699999988079071
347,71,0.0,2.220446578645905e-17,-1.000000238418579,0.5,0.6000000238418579
348,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
349,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
350,82,0.0,4.44089183380283e-17,-1.9999998807907104,0.5,0.699999988079071
351,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
352,71,0.0,2.220446578645905e-17,-1.000000238418579,0.5,0.6000000238418579
353,60,0.0,0.0,0.0,0.5,0.5
354,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
355,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
356,71,0.0,2.220446578645905e-17,-1.000000238418579,0.5,0.6000000238418579
357,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
358,114,0.9999999403953552,1.1102230246251565e-16,-5.0,0.4000000059604645,1.0
359,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
360,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
361,113,1.9999998807907104,1.1102230246251565e-16,-5.0,0.30000001192092896,1.0
362,114,0.9999999403953552,1.1102230246251565e-16,-5.0,0.4000000059604645,1.0
363,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
364,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
365,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
366,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
367,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
368,103,0.9999999403953552,8.88178499109464e-17,-4.000000476837158,0.4000000059604645,0.9000000357627869
369,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
370,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
371,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
372,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
373,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
374,92,0.9999999403953552,6.661338412448735e-17,-3.0,0.4000000059604645,0.800000011920929
375,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
376,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
377,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
378,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
379,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
380,81,0.9999999403953552,4.44089183380283e-17,-1.9999998807907104,0.4000000059604645,0.699999988079071
381,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
382,113,1.9999998807907104,1.1102230246251565e-16,-5.0,0.30000001192092896,1.0
383,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
384,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
385,112,3.0,1.1102230246251565e-16,-5.0,0.20000000298023224,1.0
386,113,1.9999998807907104,1.1102230246251565e-16,-5.0,0.30000001192092896,1.0
387,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
388,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
389,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
390,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
391,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
392,102,1.9999998807907104,8.88178499109464e-17,-4.000000476837158,0.30000001192092896,0.9000000357627869
393,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
394,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
395,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
396,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
397,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
398,91,1.9999998807907104,6.661338412448735e-17,-3.0,0.30000001192092896,0.800000011920929
399,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
400,112,3.0,1.1102230246251565e-16,-5.0,0.20000000298023224,1.0
401,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
402,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
403,111,4.0,1.1102230246251565e-16,-5.0,0.10000000149011612,1.0
404,112,3.0,1.1102230246251565e-16,-5.0,0.20000000298023224,1.0
405,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
406,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
407,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
408,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
409,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
410,101,3.0,8.88178499109464e-17,-4.000000476837158,0.20000000298023224,0.9000000357627869
411,99,5.0,8.88178499109464e-17,-4.000000476837158,0.0,0.9000000357627869
412,111,4.0,1.1102230246251565e-16,-5.0,0.10000000149011612,1.0
413,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
414,99,5.0,8.88178499109464e-17,-4.000000476837158,0.0,0.9000000357627869
415,110,5.0,1.1102230246251565e-16,-5.0,0.0,1.0
416,111,4.0,1.1102230246251565e-16,-5.0,0.10000000149011612,1.0
417,88,5.0,6.661338412448735e-17,-3.0,0.0,0.800000011920929
418,99,5.0,8.88178499109464e-17,-4.000000476837158,0.0,0.9000000357627869
419,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
420,88,5.0,6.661338412448735e-17,-3.0,0.0,0.800000011920929
421,100,4.0,8.88178499109464e-17,-4.000000476837158,0.10000000149011612,0.9000000357627869
422,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
423,77,5.0,4.44089183380283e-17,-1.9999998807907104,0.0,0.699999988079071
424,88,5.0,6.661338412448735e-17,-3.0,0.0,0.800000011920929
425,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
426,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
427,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
428,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
429,77,5.0,4.44089183380283e-17,-1.9999998807907104,0.0,0.699999988079071
430,89,4.0,6.661338412448735e-17,-3.0,0.10000000149011612,0.800000011920929
431,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
432,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
433,90,3.0,6.661338412448735e-17,-3.0,0.20000000298023224,0.800000011920929
434,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
435,66,5.0,2.220446578645905e-17,-1.000000238418579,0.0,0.6000000238418579
436,77,5.0,4.44089183380283e-17,-1.9999998807907104,0.0,0.699999988079071
437,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
438,66,5.0,2.220446578645905e-17,-1.000000238418579,0.0,0.6000000238418579
439,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
440,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
441,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
442,78,4.0,4.44089183380283e-17,-1.9999998807907104,0.10000000149011612,0.699999988079071
443,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
444,55,5.0,0.0,0.0,0.0,0.5
445,66,5.0,2.220446578645905e-17,-1.000000238418579,0.0,0.6000000238418579
446,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
447,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
448,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
449,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
450,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
451,79,3.0,4.44089183380283e-17,-1.9999998807907104,0.20000000298023224,0.699999988079071
452,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
453,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
454,80,1.9999998807907104,4.44089183380283e-17,-1.9999998807907104,0.30000001192092896,0.699999988079071
455,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
456,55,5.0,0.0,0.0,0.0,0.5
457,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
458,56,4.0,0.0,0.0,0.10000000149011612,0.5
459,56,4.0,0.0,0.0,0.10000000149011612,0.5
460,67,4.0,2.220446578645905e-17,-1.000000238418579,0.10000000149011612,0.6000000238418579
461,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
462,44,5.0,-2.220445916901415e-17,0.9999999403953552,0.0,0.4000000059604645
463,55,5.0,0.0,0.0,0.0,0.5
464,56,4.0,0.0,0.0,0.10000000149011612,0.5
465,57,3.0,0.0,0.0,0.20000000298023224,0.5
466,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
467,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
468,56,4.0,0.0,0.0,0.10000000149011612,0.5
469,68,3.0,2.220446578645905e-17,-1.000000238418579,0.20000000298023224,0.6000000238418579
470,57,3.0,0.0,0.0,0.20000000298023224,0.5
471,44,5.0,-2.220445916901415e-17,0.9999999403953552,0.0,0.4000000059604645
472,56,4.0,0.0,0.0,0.10000000149011612,0.5
473,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
474,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
475,56,4.0,0.0,0.0,0.10000000149011612,0.5
476,57,3.0,0.0,0.0,0.20000000298023224,0.5
477,33,5.0,-4.44089183380283e-17,1.9999998807907104,0.0,0.30000001192092896
478,44,5.0,-2.220445916901415e-17,0.9999999403953552,0.0,0.4000000059604645
479,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
480,57,3.0,0.0,0.0,0.20000000298023224,0.5
481,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
482,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
483,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
484,69,1.9999998807907104,2.220446578645905e-17,-1.000000238418579,0.30000001192092896,0.6000000238418579
485,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
486,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
487,70,0.9999999403953552,2.220446578645905e-17,-1.000000238418579,0.4000000059604645,0.6000000238418579
488,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
489,33,5.0,-4.44089183380283e-17,1.9999998807907104,0.0,0.30000001192092896
490,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
491,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
492,22,5.0,-6.661338412448735e-17,3.0,0.0,0.20000000298023224
493,33,5.0,-4.44089183380283e-17,1.9999998807907104,0.0,0.30000001192092896
494,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
495,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
496,57,3.0,0.0,0.0,0.20000000298023224,0.5
497,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
498,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
499,57,3.0,0.0,0.0,0.20000000298023224,0.5
500,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
501,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
502,45,4.0,-2.220445916901415e-17,0.9999999403953552,0.10000000149011612,0.4000000059604645
503,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
504,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
505,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
506,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
507,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
508,58,1.9999998807907104,0.0,0.0,0.30000001192092896,0.5
509,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
510,22,5.0,-6.661338412448735e-17,3.0,0.0,0.20000000298023224
511,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
512,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
513,11,5.0,-8.88178432935015e-17,4.0,0.0,0.10000000149011612
514,22,5.0,-6.661338412448735e-17,3.0,0.0,0.20000000298023224
515,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
516,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
517,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
518,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
519,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
520,46,3.0,-2.220445916901415e-17,0.9999999403953552,0.20000000298023224,0.4000000059604645
521,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
522,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
523,34,4.0,-4.44089183380283e-17,1.9999998807907104,0.10000000149011612,0.30000001192092896
524,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
525,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
526,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
527,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
528,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
529,59,0.9999999403953552,0.0,0.0,0.4000000059604645,0.5
530,60,0.0,0.0,0.0,0.5,0.5
531,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
532,60,0.0,0.0,0.0,0.5,0.5
533,49,0.0,-2.220445916901415e-17,0.9999999403953552,0.5,0.4000000059604645
534,11,5.0,-8.88178432935015e-17,4.0,0.0,0.10000000149011612
535,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
536,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
537,0,5.0,-1.1102230246251565e-16,5.0,0.0,0.0
538,11,5.0,-8.88178432935015e-17,4.0,0.0,0.10000000149011612
539,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
540,0,5.0,-1.1102230246251565e-16,5.0,0.0,0.0
541,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
542,1,4.0,-1.1102230246251565e-16,5.0,0.10000000149011612,0.0
543,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
544,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
545,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
546,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
547,23,4.0,-6.661338412448735e-17,3.0,0.10000000149011612,0.20000000298023224
548,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
549,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
550,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
551,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
552,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
553,47,1.9999998807907104,-2.220445916901415e-17,0.9999999403953552,0.30000001192092896,0.4000000059604645
554,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
555,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
556,35,3.0,-4.44089183380283e-17,1.9999998807907104,0.20000000298023224,0.30000001192092896
557,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
558,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
559,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
560,49,0.0,-2.220445916901415e-17,0.9999999403953552,0.5,0.4000000059604645
561,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
562,48,0.9999999403953552,-2.220445916901415e-17,0.9999999403953552,0.4000000059604645,0.4000000059604645
563,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
564,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
565,49,0.0,-2.220445916901415e-17,0.9999999403953552,0.5,0.4000000059604645
566,38,0.0,-4.44089183380283e-17,1.9999998807907104,0.5,0.30000001192092896
567,26,0.9999999403953552,-6.661338412448735e-17,3.0,0.4000000059604645,0.20000000298023224
568,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
569,38,0.0,-4.44089183380283e-17,1.9999998807907104,0.5,0.30000001192092896
570,1,4.0,-1.1102230246251565e-16,5.0,0.10000000149011612,0.0
571,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
572,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
573,12,4.0,-8.88178432935015e-17,4.0,0.10000000149011612,0.10000000149011612
574,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
575,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
576,1,4.0,-1.1102230246251565e-16,5.0,0.10000000149011612,0.0
577,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
578,2,3.0,-1.1102230246251565e-16,5.0,0.20000000298023224,0.0
579,2,3.0,-1.1102230246251565e-16,5.0,0.20000000298023224,0.0
580,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
581,14,1.9999998807907104,-8.88178432935015e-17,4.0,0.30000001192092896,0.10000000149011612
582,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
583,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
584,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
585,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
586,36,1.9999998807907104,-4.44089183380283e-17,1.9999998807907104,0.30000001192092896,0.30000001192092896
587,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
588,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
589,37,0.9999999403953552,-4.44089183380283e-17,1.9999998807907104,0.4000000059604645,0.30000001192092896
590,26,0.9999999403953552,-6.661338412448735e-17,3.0,0.4000000059604645,0.20000000298023224
591,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
592,24,3.0,-6.661338412448735e-17,3.0,0.20000000298023224,0.20000000298023224
593,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
594,13,3.0,-8.88178432935015e-17,4.0,0.20000000298023224,0.10000000149011612
595,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
596,14,1.9999998807907104,-8.88178432935015e-17,4.0,0.30000001192092896,0.10000000149011612
597,14,1.9999998807907104,-8.88178432935015e-17,4.0,0.30000001192092896,0.10000000149011612
598,25,1.9999998807907104,-6.661338412448735e-17,3.0,0.30000001192092896,0.20000000298023224
599,26,0.9999999403953552,-6.661338412448735e-17,3.0,0.4000000059604645,0.20000000298023224
